,Unnamed: 0,Symbol  ,Date  ,Expiry  ,Strike Price  ,Call Price,Underlying Value  ,Put Price
10100,10100,NIFTY,11-Jan-2024,08-Feb-2024,20450.0,1384.7,21647.20,33.65
10101,10101,NIFTY,11-Jan-2024,08-Feb-2024,21850.0,275.7,21647.20,402.1
10102,10102,NIFTY,11-Jan-2024,08-Feb-2024,21650.0,371.5,21647.20,261.25
10103,10103,NIFTY,11-Jan-2024,08-Feb-2024,22350.0,185.35,21647.20,721.05
10104,10104,NIFTY,11-Jan-2024,08-Feb-2024,19900.0,1904.85,21647.20,7.65
10105,10105,NIFTY,11-Jan-2024,08-Feb-2024,22900.0,73.0,21647.20,1154.85
10106,10106,NIFTY,11-Jan-2024,08-Feb-2024,23300.0,33.1,21647.20,1512.2
10107,10107,NIFTY,11-Jan-2024,08-Feb-2024,20000.0,1808.15,21647.20,11.75
10108,10108,NIFTY,11-Jan-2024,08-Feb-2024,21300.0,510.0,21647.20,143.5
10109,10109,NIFTY,11-Jan-2024,08-Feb-2024,22950.0,66.45,21647.20,1198.0
10110,10110,NIFTY,11-Jan-2024,08-Feb-2024,22200.0,126.3,21647.20,618.75
10111,10111,NIFTY,11-Jan-2024,08-Feb-2024,22450.0,158.45,21647.20,793.45
10112,10112,NIFTY,11-Jan-2024,08-Feb-2024,20800.0,1077.1,21647.20,73.6
10113,10113,NIFTY,11-Jan-2024,08-Feb-2024,23450.0,9.6,21647.20,1652.05
10114,10114,NIFTY,11-Jan-2024,08-Feb-2024,20750.0,1119.45,21647.20,62.65
10115,10115,NIFTY,11-Jan-2024,08-Feb-2024,22250.0,144.45,21647.20,652.0
10116,10116,NIFTY,11-Jan-2024,08-Feb-2024,20900.0,994.3,21647.20,65.0
10117,10117,NIFTY,11-Jan-2024,08-Feb-2024,23400.0,26.75,21647.20,1605.15
10118,10118,NIFTY,11-Jan-2024,08-Feb-2024,22700.0,39.4,21647.20,987.85
10119,10119,NIFTY,11-Jan-2024,08-Feb-2024,20850.0,1035.35,21647.20,81.55
10120,10120,NIFTY,11-Jan-2024,08-Feb-2024,20500.0,1339.3,21647.20,32.15
10121,10121,NIFTY,11-Jan-2024,08-Feb-2024,23250.0,36.7,21647.20,1466.15
10122,10122,NIFTY,11-Jan-2024,08-Feb-2024,22150.0,249.35,21647.20,586.45
10123,10123,NIFTY,11-Jan-2024,08-Feb-2024,20950.0,953.9,21647.20,99.4
10124,10124,NIFTY,11-Jan-2024,08-Feb-2024,20600.0,1249.85,21647.20,47.75
10125,10125,NIFTY,11-Jan-2024,08-Feb-2024,20150.0,1664.55,21647.20,15.6
10126,10126,NIFTY,11-Jan-2024,08-Feb-2024,21450.0,584.05,21647.20,188.7
10127,10127,NIFTY,11-Jan-2024,08-Feb-2024,22600.0,62.1,21647.20,908.05
10128,10128,NIFTY,11-Jan-2024,08-Feb-2024,21700.0,341.05,21647.20,287.6
10129,10129,NIFTY,11-Jan-2024,08-Feb-2024,19850.0,1953.45,21647.20,6.55
10130,10130,NIFTY,11-Jan-2024,08-Feb-2024,23050.0,54.85,21647.20,1285.7
10131,10131,NIFTY,11-Jan-2024,08-Feb-2024,21150.0,800.65,21647.20,144.75
10132,10132,NIFTY,11-Jan-2024,08-Feb-2024,21100.0,837.2,21647.20,93.5
10133,10133,NIFTY,11-Jan-2024,08-Feb-2024,22800.0,34.05,21647.20,1070.2
10134,10134,NIFTY,11-Jan-2024,08-Feb-2024,23150.0,34.95,21647.20,1375.15
10135,10135,NIFTY,11-Jan-2024,08-Feb-2024,21500.0,451.25,21647.20,208.2
10136,10136,NIFTY,11-Jan-2024,08-Feb-2024,21350.0,658.9,21647.20,201.55
10137,10137,NIFTY,11-Jan-2024,08-Feb-2024,22100.0,164.8,21647.20,555.05
10138,10138,NIFTY,11-Jan-2024,08-Feb-2024,20250.0,1570.05,21647.20,20.35
10139,10139,NIFTY,11-Jan-2024,08-Feb-2024,21600.0,398.85,21647.20,248.55
10140,10140,NIFTY,11-Jan-2024,08-Feb-2024,22400.0,85.75,21647.20,756.85
10141,10141,NIFTY,11-Jan-2024,08-Feb-2024,20200.0,1617.15,21647.20,17.85
10142,10142,NIFTY,11-Jan-2024,08-Feb-2024,21400.0,503.0,21647.20,173.8
10143,10143,NIFTY,11-Jan-2024,08-Feb-2024,20050.0,1760.1,21647.20,11.8
10144,10144,NIFTY,11-Jan-2024,08-Feb-2024,19800.0,2002.15,21647.20,5.6
10145,10145,NIFTY,11-Jan-2024,08-Feb-2024,22500.0,64.5,21647.20,831.9
10146,10146,NIFTY,11-Jan-2024,08-Feb-2024,21550.0,437.1,21647.20,274.15
10147,10147,NIFTY,11-Jan-2024,08-Feb-2024,20700.0,1162.35,21647.20,52.55
10148,10148,NIFTY,11-Jan-2024,08-Feb-2024,21750.0,308.05,21647.20,313.75
10149,10149,NIFTY,11-Jan-2024,08-Feb-2024,20550.0,1294.35,21647.20,42.6
10150,10150,NIFTY,11-Jan-2024,08-Feb-2024,23100.0,49.75,21647.20,1330.2
10151,10151,NIFTY,11-Jan-2024,08-Feb-2024,20100.0,1712.2,21647.20,15.95
10152,10152,NIFTY,11-Jan-2024,08-Feb-2024,21950.0,328.05,21647.20,466.55
10153,10153,NIFTY,11-Jan-2024,08-Feb-2024,23000.0,20.05,21647.20,1241.6
10154,10154,NIFTY,11-Jan-2024,08-Feb-2024,23350.0,14.1,21647.20,1558.5
10155,10155,NIFTY,11-Jan-2024,08-Feb-2024,22000.0,198.4,21647.20,433.5
10156,10156,NIFTY,11-Jan-2024,08-Feb-2024,22050.0,286.8,21647.20,524.6
10157,10157,NIFTY,11-Jan-2024,29-Feb-2024,21550.0,548.9,21647.20,279.05
10158,10158,NIFTY,11-Jan-2024,29-Feb-2024,19700.0,2050.0,21647.20,17.15
10159,10159,NIFTY,11-Jan-2024,29-Feb-2024,21350.0,676.85,21647.20,210.95
10160,10160,NIFTY,11-Jan-2024,29-Feb-2024,18800.0,1752.95,21647.20,83.0
10161,10161,NIFTY,11-Jan-2024,29-Feb-2024,19400.0,2475.0,21647.20,56.0
10162,10162,NIFTY,11-Jan-2024,29-Feb-2024,20950.0,956.1,21647.20,119.6
10163,10163,NIFTY,11-Jan-2024,29-Feb-2024,18950.0,1626.0,21647.20,103.4
10164,10164,NIFTY,11-Jan-2024,29-Feb-2024,19050.0,1543.4,21647.20,119.05
10165,10165,NIFTY,11-Jan-2024,29-Feb-2024,18750.0,1796.0,21647.20,77.0
10166,10166,NIFTY,11-Jan-2024,29-Feb-2024,22900.0,61.8,21647.20,1205.6
10167,10167,NIFTY,11-Jan-2024,29-Feb-2024,20800.0,1140.0,21647.20,92.55
10168,10168,NIFTY,11-Jan-2024,29-Feb-2024,22450.0,149.55,21647.20,802.15
10169,10169,NIFTY,11-Jan-2024,29-Feb-2024,19350.0,1306.65,21647.20,176.9
10170,10170,NIFTY,11-Jan-2024,29-Feb-2024,21050.0,900.5,21647.20,136.15
10171,10171,NIFTY,11-Jan-2024,29-Feb-2024,23400.0,23.45,21647.20,2361.35
10172,10172,NIFTY,11-Jan-2024,29-Feb-2024,21850.0,381.1,21647.20,407.9
10173,10173,NIFTY,11-Jan-2024,29-Feb-2024,20450.0,613.7,21647.20,53.85
10174,10174,NIFTY,11-Jan-2024,29-Feb-2024,19550.0,1159.6,21647.20,22.05
10175,10175,NIFTY,11-Jan-2024,29-Feb-2024,21100.0,844.75,21647.20,147.05
10176,10176,NIFTY,11-Jan-2024,29-Feb-2024,22600.0,112.25,21647.20,882.85
10177,10177,NIFTY,11-Jan-2024,29-Feb-2024,19250.0,1383.65,21647.20,155.65
10178,10178,NIFTY,11-Jan-2024,29-Feb-2024,21750.0,431.75,21647.20,358.45
10179,10179,NIFTY,11-Jan-2024,29-Feb-2024,23100.0,41.85,21647.20,1377.05
10180,10180,NIFTY,11-Jan-2024,29-Feb-2024,21300.0,709.4,21647.20,196.4
10181,10181,NIFTY,11-Jan-2024,29-Feb-2024,20600.0,1243.05,21647.20,67.95
10182,10182,NIFTY,11-Jan-2024,29-Feb-2024,23200.0,34.6,21647.20,1445.0
10183,10183,NIFTY,11-Jan-2024,29-Feb-2024,19200.0,2500.0,21647.20,14.7
10184,10184,NIFTY,11-Jan-2024,29-Feb-2024,19900.0,1925.0,21647.20,22.55
10185,10185,NIFTY,11-Jan-2024,29-Feb-2024,20250.0,1648.65,21647.20,39.0
10186,10186,NIFTY,11-Jan-2024,29-Feb-2024,20300.0,1553.05,21647.20,41.1
10187,10187,NIFTY,11-Jan-2024,29-Feb-2024,18650.0,1883.15,21647.20,26.6
10188,10188,NIFTY,11-Jan-2024,29-Feb-2024,22800.0,75.55,21647.20,1073.45
10189,10189,NIFTY,11-Jan-2024,29-Feb-2024,19300.0,2430.0,21647.20,39.9
10190,10190,NIFTY,11-Jan-2024,29-Feb-2024,18850.0,1710.25,21647.20,89.45
10191,10191,NIFTY,11-Jan-2024,29-Feb-2024,22100.0,265.35,21647.20,538.55
10192,10192,NIFTY,11-Jan-2024,29-Feb-2024,22150.0,245.35,21647.20,683.85
10193,10193,NIFTY,11-Jan-2024,29-Feb-2024,19500.0,2307.65,21647.20,14.8
10194,10194,NIFTY,11-Jan-2024,29-Feb-2024,23150.0,37.75,21647.20,1297.65
10195,10195,NIFTY,11-Jan-2024,29-Feb-2024,22300.0,193.2,21647.20,667.6
10196,10196,NIFTY,11-Jan-2024,29-Feb-2024,20750.0,1074.3,21647.20,84.9
10197,10197,NIFTY,11-Jan-2024,29-Feb-2024,19450.0,1231.75,21647.20,18.15
10198,10198,NIFTY,11-Jan-2024,29-Feb-2024,20650.0,520.95,21647.20,73.05
10199,10199,NIFTY,11-Jan-2024,29-Feb-2024,19100.0,2190.55,21647.20,127.5
10200,10200,NIFTY,11-Jan-2024,29-Feb-2024,19150.0,1462.6,21647.20,136.4
10201,10201,NIFTY,11-Jan-2024,29-Feb-2024,22200.0,228.2,21647.20,602.65
10202,10202,NIFTY,11-Jan-2024,29-Feb-2024,22500.0,137.75,21647.20,807.65
10203,10203,NIFTY,11-Jan-2024,29-Feb-2024,21700.0,460.65,21647.20,338.65
10204,10204,NIFTY,11-Jan-2024,29-Feb-2024,20150.0,1735.0,21647.20,33.7
10205,10205,NIFTY,11-Jan-2024,29-Feb-2024,21900.0,353.5,21647.20,430.7
10206,10206,NIFTY,11-Jan-2024,29-Feb-2024,19800.0,2270.0,21647.20,19.55
10207,10207,NIFTY,11-Jan-2024,29-Feb-2024,18700.0,1839.4,21647.20,71.3
10208,10208,NIFTY,11-Jan-2024,29-Feb-2024,20850.0,1049.8,21647.20,100.05
10209,10209,NIFTY,11-Jan-2024,29-Feb-2024,19600.0,1123.2,21647.20,15.25
10210,10210,NIFTY,11-Jan-2024,29-Feb-2024,23050.0,49.2,21647.20,1174.4
10211,10211,NIFTY,11-Jan-2024,29-Feb-2024,20050.0,750.0,21647.20,29.4
10212,10212,NIFTY,11-Jan-2024,29-Feb-2024,22850.0,69.6,21647.20,1062.2
10213,10213,NIFTY,11-Jan-2024,29-Feb-2024,23450.0,22.2,21647.20,2407.4
10214,10214,NIFTY,11-Jan-2024,29-Feb-2024,22350.0,175.7,21647.20,683.7
10215,10215,NIFTY,11-Jan-2024,29-Feb-2024,20100.0,1610.65,21647.20,30.0
10216,10216,NIFTY,11-Jan-2024,29-Feb-2024,19950.0,891.25,21647.20,25.35
10217,10217,NIFTY,11-Jan-2024,29-Feb-2024,21950.0,352.85,21647.20,452.0
10218,10218,NIFTY,11-Jan-2024,29-Feb-2024,21450.0,635.95,21647.20,243.5
10219,10219,NIFTY,11-Jan-2024,29-Feb-2024,22050.0,286.0,21647.20,506.65
10220,10220,NIFTY,11-Jan-2024,29-Feb-2024,19750.0,1020.15,21647.20,58.95
10221,10221,NIFTY,11-Jan-2024,29-Feb-2024,22650.0,102.3,21647.20,1000.3
10222,10222,NIFTY,11-Jan-2024,29-Feb-2024,22550.0,125.95,21647.20,880.65
10223,10223,NIFTY,11-Jan-2024,29-Feb-2024,22750.0,84.1,21647.20,1090.05
10224,10224,NIFTY,11-Jan-2024,29-Feb-2024,18900.0,1667.9,21647.20,25.4
10225,10225,NIFTY,11-Jan-2024,29-Feb-2024,20500.0,1369.9,21647.20,60.0
10226,10226,NIFTY,11-Jan-2024,29-Feb-2024,20000.0,1836.55,21647.20,27.65
10227,10227,NIFTY,11-Jan-2024,29-Feb-2024,20400.0,1472.6,21647.20,49.75
10228,10228,NIFTY,11-Jan-2024,29-Feb-2024,21000.0,937.8,21647.20,127.65
10229,10229,NIFTY,11-Jan-2024,29-Feb-2024,23350.0,26.7,21647.20,2315.5
10230,10230,NIFTY,11-Jan-2024,29-Feb-2024,21250.0,749.25,21647.20,183.5
10231,10231,NIFTY,11-Jan-2024,29-Feb-2024,19850.0,954.5,21647.20,22.9
10232,10232,NIFTY,11-Jan-2024,29-Feb-2024,21150.0,775.9,21647.20,159.95
10233,10233,NIFTY,11-Jan-2024,29-Feb-2024,23000.0,52.1,21647.20,1210.4
10234,10234,NIFTY,11-Jan-2024,29-Feb-2024,20350.0,664.05,21647.20,45.6
10235,10235,NIFTY,11-Jan-2024,29-Feb-2024,22000.0,305.9,21647.20,480.05
10236,10236,NIFTY,11-Jan-2024,29-Feb-2024,21800.0,404.55,21647.20,381.85
10237,10237,NIFTY,11-Jan-2024,29-Feb-2024,23250.0,32.15,21647.20,1344.25
10238,10238,NIFTY,11-Jan-2024,29-Feb-2024,19000.0,2797.25,21647.20,10.7
10239,10239,NIFTY,11-Jan-2024,29-Feb-2024,20700.0,1227.1,21647.20,79.45
10240,10240,NIFTY,11-Jan-2024,29-Feb-2024,20550.0,1235.0,21647.20,62.9
10241,10241,NIFTY,11-Jan-2024,29-Feb-2024,20200.0,1655.0,21647.20,35.0
10242,10242,NIFTY,11-Jan-2024,29-Feb-2024,20900.0,999.0,21647.20,107.5
10243,10243,NIFTY,11-Jan-2024,29-Feb-2024,21200.0,784.9,21647.20,169.6
10244,10244,NIFTY,11-Jan-2024,29-Feb-2024,21500.0,578.8,21647.20,261.1
10245,10245,NIFTY,11-Jan-2024,29-Feb-2024,22400.0,161.5,21647.20,730.0
10246,10246,NIFTY,11-Jan-2024,29-Feb-2024,21650.0,490.15,21647.20,317.75
10247,10247,NIFTY,11-Jan-2024,29-Feb-2024,21600.0,517.7,21647.20,297.5
10248,10248,NIFTY,11-Jan-2024,29-Feb-2024,22950.0,55.5,21647.20,1238.15
10249,10249,NIFTY,11-Jan-2024,29-Feb-2024,22250.0,210.0,21647.20,676.0
10250,10250,NIFTY,11-Jan-2024,29-Feb-2024,22700.0,92.15,21647.20,978.95
10251,10251,NIFTY,11-Jan-2024,29-Feb-2024,19650.0,1088.3,21647.20,253.15
10252,10252,NIFTY,11-Jan-2024,29-Feb-2024,23300.0,28.55,21647.20,1650.0
10253,10253,NIFTY,11-Jan-2024,29-Feb-2024,21400.0,644.95,21647.20,227.2
10254,10254,NIFTY,11-Jan-2024,28-Mar-2024,20600.0,1378.1,21647.20,129.2
10255,10255,NIFTY,11-Jan-2024,28-Mar-2024,24000.0,41.05,21647.20,2049.95
10256,10256,NIFTY,11-Jan-2024,28-Mar-2024,21200.0,974.85,21647.20,253.05
10257,10257,NIFTY,11-Jan-2024,28-Mar-2024,22500.0,284.55,21647.20,822.75
10258,10258,NIFTY,11-Jan-2024,28-Mar-2024,21700.0,654.5,21647.20,414.45
10259,10259,NIFTY,11-Jan-2024,28-Mar-2024,19750.0,2421.85,21647.20,51.0
10260,10260,NIFTY,11-Jan-2024,28-Mar-2024,16000.0,5820.0,21647.20,11.15
10261,10261,NIFTY,11-Jan-2024,28-Mar-2024,20200.0,2017.4,21647.20,77.55
10262,10262,NIFTY,11-Jan-2024,28-Mar-2024,23400.0,83.75,21647.20,1425.9
10263,10263,NIFTY,11-Jan-2024,28-Mar-2024,19000.0,2913.65,21647.20,25.95
10264,10264,NIFTY,11-Jan-2024,28-Mar-2024,21150.0,1256.75,21647.20,238.6
10265,10265,NIFTY,11-Jan-2024,28-Mar-2024,22050.0,647.5,21647.20,525.1
10266,10266,NIFTY,11-Jan-2024,28-Mar-2024,23200.0,111.0,21647.20,1299.3
10267,10267,NIFTY,11-Jan-2024,28-Mar-2024,23050.0,147.6,21647.20,1027.8
10268,10268,NIFTY,11-Jan-2024,28-Mar-2024,21450.0,739.45,21647.20,368.0
10269,10269,NIFTY,11-Jan-2024,28-Mar-2024,27000.0,8.15,21647.20,4800.0
10270,10270,NIFTY,11-Jan-2024,28-Mar-2024,21800.0,595.05,21647.20,452.0
10271,10271,NIFTY,11-Jan-2024,28-Mar-2024,20900.0,1200.0,21647.20,180.05
10272,10272,NIFTY,11-Jan-2024,28-Mar-2024,23250.0,106.65,21647.20,1340.2
10273,10273,NIFTY,11-Jan-2024,28-Mar-2024,19950.0,2239.55,21647.20,52.0
10274,10274,NIFTY,11-Jan-2024,28-Mar-2024,22400.0,315.25,21647.20,750.0
10275,10275,NIFTY,11-Jan-2024,28-Mar-2024,20100.0,2105.4,21647.20,69.6
10276,10276,NIFTY,11-Jan-2024,28-Mar-2024,21950.0,516.85,21647.20,520.0
10277,10277,NIFTY,11-Jan-2024,28-Mar-2024,20650.0,1384.8,21647.20,137.85
10278,10278,NIFTY,11-Jan-2024,28-Mar-2024,22000.0,490.35,21647.20,539.4
10279,10279,NIFTY,11-Jan-2024,28-Mar-2024,20550.0,1444.55,21647.20,158.4
10280,10280,NIFTY,11-Jan-2024,28-Mar-2024,21050.0,1328.6,21647.20,204.8
10281,10281,NIFTY,11-Jan-2024,28-Mar-2024,20450.0,1802.95,21647.20,139.05
10282,10282,NIFTY,11-Jan-2024,28-Mar-2024,23300.0,97.2,21647.20,1363.25
10283,10283,NIFTY,11-Jan-2024,28-Mar-2024,21400.0,876.45,21647.20,310.05
10284,10284,NIFTY,11-Jan-2024,28-Mar-2024,23350.0,94.5,21647.20,1388.8
10285,10285,NIFTY,11-Jan-2024,28-Mar-2024,20800.0,1518.5,21647.20,157.1
10286,10286,NIFTY,11-Jan-2024,28-Mar-2024,20250.0,1973.85,21647.20,51.1
10287,10287,NIFTY,11-Jan-2024,28-Mar-2024,21250.0,960.0,21647.20,278.0
10288,10288,NIFTY,11-Jan-2024,28-Mar-2024,22600.0,263.0,21647.20,840.0
10289,10289,NIFTY,11-Jan-2024,28-Mar-2024,20700.0,1286.7,21647.20,139.7
10290,10290,NIFTY,11-Jan-2024,28-Mar-2024,23000.0,150.95,21647.20,1178.85
10291,10291,NIFTY,11-Jan-2024,28-Mar-2024,20400.0,1845.15,21647.20,100.05
10292,10292,NIFTY,11-Jan-2024,28-Mar-2024,22150.0,455.0,21647.20,696.55
10293,10293,NIFTY,11-Jan-2024,28-Mar-2024,21350.0,819.0,21647.20,281.8
10294,10294,NIFTY,11-Jan-2024,28-Mar-2024,22800.0,194.55,21647.20,1000.75
10295,10295,NIFTY,11-Jan-2024,28-Mar-2024,14000.0,7706.8,21647.20,4.2
10296,10296,NIFTY,11-Jan-2024,28-Mar-2024,15000.0,6851.75,21647.20,6.9
10297,10297,NIFTY,11-Jan-2024,28-Mar-2024,19900.0,2284.75,21647.20,56.7
10298,10298,NIFTY,11-Jan-2024,28-Mar-2024,22200.0,398.5,21647.20,647.85
10299,10299,NIFTY,11-Jan-2024,28-Mar-2024,22850.0,187.1,21647.20,1157.05
10300,10300,NIFTY,11-Jan-2024,28-Mar-2024,20500.0,1529.5,21647.20,118.1
10301,10301,NIFTY,11-Jan-2024,28-Mar-2024,22750.0,219.5,21647.20,915.25
10302,10302,NIFTY,11-Jan-2024,28-Mar-2024,23100.0,128.8,21647.20,1204.5
10303,10303,NIFTY,11-Jan-2024,28-Mar-2024,21750.0,668.0,21647.20,425.0
10304,10304,NIFTY,11-Jan-2024,28-Mar-2024,22900.0,171.15,21647.20,1093.45
10305,10305,NIFTY,11-Jan-2024,28-Mar-2024,21100.0,1047.4,21647.20,226.2
10306,10306,NIFTY,11-Jan-2024,28-Mar-2024,23150.0,105.5,21647.20,1152.45
10307,10307,NIFTY,11-Jan-2024,28-Mar-2024,20950.0,1403.15,21647.20,191.0
10308,10308,NIFTY,11-Jan-2024,28-Mar-2024,20000.0,1987.1,21647.20,67.45
10309,10309,NIFTY,11-Jan-2024,28-Mar-2024,21900.0,540.0,21647.20,493.0
10310,10310,NIFTY,11-Jan-2024,28-Mar-2024,19850.0,2330.25,21647.20,66.85
10311,10311,NIFTY,11-Jan-2024,28-Mar-2024,21500.0,777.25,21647.20,344.35
10312,10312,NIFTY,11-Jan-2024,28-Mar-2024,18000.0,3887.7,21647.20,16.45
10313,10313,NIFTY,11-Jan-2024,28-Mar-2024,22650.0,273.7,21647.20,906.0
10314,10314,NIFTY,11-Jan-2024,28-Mar-2024,23450.0,79.2,21647.20,1457.95
10315,10315,NIFTY,11-Jan-2024,28-Mar-2024,22300.0,353.5,21647.20,696.25
10316,10316,NIFTY,11-Jan-2024,28-Mar-2024,22350.0,474.5,21647.20,826.0
10317,10317,NIFTY,11-Jan-2024,28-Mar-2024,21550.0,740.0,21647.20,394.85
10318,10318,NIFTY,11-Jan-2024,28-Mar-2024,22450.0,327.45,21647.20,787.5
10319,10319,NIFTY,11-Jan-2024,28-Mar-2024,20300.0,1930.6,21647.20,86.8
10320,10320,NIFTY,11-Jan-2024,28-Mar-2024,20850.0,1279.6,21647.20,199.85
10321,10321,NIFTY,11-Jan-2024,28-Mar-2024,21000.0,1139.35,21647.20,205.9
10322,10322,NIFTY,11-Jan-2024,28-Mar-2024,20750.0,1289.9,21647.20,153.25
10323,10323,NIFTY,11-Jan-2024,28-Mar-2024,19800.0,2375.95,21647.20,49.95
10324,10324,NIFTY,11-Jan-2024,28-Mar-2024,25000.0,16.2,21647.20,3003.6
10325,10325,NIFTY,11-Jan-2024,28-Mar-2024,22950.0,173.0,21647.20,1100.35
10326,10326,NIFTY,11-Jan-2024,28-Mar-2024,26000.0,10.55,21647.20,3823.55
10327,10327,NIFTY,11-Jan-2024,28-Mar-2024,17000.0,4836.35,21647.20,13.3
10328,10328,NIFTY,11-Jan-2024,28-Mar-2024,22550.0,263.75,21647.20,947.35
10329,10329,NIFTY,11-Jan-2024,28-Mar-2024,21600.0,714.5,21647.20,376.9
10330,10330,NIFTY,11-Jan-2024,28-Mar-2024,20050.0,2149.85,21647.20,60.5
10331,10331,NIFTY,11-Jan-2024,28-Mar-2024,20150.0,2061.25,21647.20,96.7
10332,10332,NIFTY,11-Jan-2024,28-Mar-2024,20350.0,1887.7,21647.20,112.8
10333,10333,NIFTY,11-Jan-2024,28-Mar-2024,21850.0,591.85,21647.20,453.25
10334,10334,NIFTY,11-Jan-2024,28-Mar-2024,21650.0,680.7,21647.20,397.1
10335,10335,NIFTY,11-Jan-2024,28-Mar-2024,21300.0,913.55,21647.20,282.0
10336,10336,NIFTY,11-Jan-2024,28-Mar-2024,22100.0,440.0,21647.20,590.0
10337,10337,NIFTY,11-Jan-2024,28-Mar-2024,22700.0,221.9,21647.20,940.3
10338,10338,NIFTY,11-Jan-2024,28-Mar-2024,22250.0,388.5,21647.20,678.2
10339,10339,NIFTY,11-Jan-2024,27-Jun-2024,19000.0,3224.0,21647.20,120.1
10340,10340,NIFTY,11-Jan-2024,27-Jun-2024,24000.0,252.7,21647.20,1906.0
10341,10341,NIFTY,11-Jan-2024,27-Jun-2024,20000.0,2391.4,21647.20,235.5
10342,10342,NIFTY,11-Jan-2024,27-Jun-2024,23000.0,561.0,21647.20,1283.85
10343,10343,NIFTY,11-Jan-2024,27-Jun-2024,25000.0,107.4,21647.20,7199.55
10344,10344,NIFTY,11-Jan-2024,27-Jun-2024,21000.0,1646.75,21647.20,454.6
10345,10345,NIFTY,11-Jan-2024,27-Jun-2024,18000.0,4138.0,21647.20,58.75
10346,10346,NIFTY,11-Jan-2024,27-Jun-2024,15000.0,4599.25,21647.20,3.05
10347,10347,NIFTY,11-Jan-2024,27-Jun-2024,22000.0,1020.0,21647.20,794.8
10348,10348,NIFTY,11-Jan-2024,27-Jun-2024,26000.0,64.5,21647.20,8015.6
10349,10349,NIFTY,11-Jan-2024,27-Jun-2024,27000.0,331.6,21647.20,8206.0
10350,10350,NIFTY,11-Jan-2024,27-Jun-2024,17000.0,5010.65,21647.20,13.3
10351,10351,NIFTY,11-Jan-2024,26-Sep-2024,25000.0,260.0,21647.20,3952.4
10352,10352,NIFTY,11-Jan-2024,26-Sep-2024,23000.0,521.15,21647.20,1055.0
10353,10353,NIFTY,11-Jan-2024,26-Sep-2024,26000.0,121.0,21647.20,4801.5
10354,10354,NIFTY,11-Jan-2024,26-Sep-2024,21000.0,1173.8,21647.20,1201.1
10355,10355,NIFTY,11-Jan-2024,26-Sep-2024,18000.0,2994.95,21647.20,229.25
10356,10356,NIFTY,11-Jan-2024,26-Sep-2024,22000.0,1310.0,21647.20,1754.25
10357,10357,NIFTY,11-Jan-2024,26-Sep-2024,24000.0,395.0,21647.20,3149.25
10358,10358,NIFTY,11-Jan-2024,26-Sep-2024,20000.0,1666.45,21647.20,762.75
10359,10359,NIFTY,11-Jan-2024,26-Sep-2024,19000.0,2277.4,21647.20,239.55
10360,10360,NIFTY,11-Jan-2024,26-Sep-2024,27000.0,68.7,21647.20,5681.95
10361,10361,NIFTY,11-Jan-2024,26-Sep-2024,17000.0,3800.4,21647.20,103.7
10362,10362,NIFTY,11-Jan-2024,26-Dec-2024,26000.0,243.7,21647.20,7636.7
10363,10363,NIFTY,11-Jan-2024,26-Dec-2024,14000.0,8599.0,21647.20,20.5
10364,10364,NIFTY,11-Jan-2024,26-Dec-2024,22000.0,1700.0,21647.20,824.9
10365,10365,NIFTY,11-Jan-2024,26-Dec-2024,17000.0,5457.3,21647.20,77.0
10366,10366,NIFTY,11-Jan-2024,26-Dec-2024,19000.0,3730.0,21647.20,200.8
10367,10367,NIFTY,11-Jan-2024,26-Dec-2024,25000.0,405.0,21647.20,2414.95
10368,10368,NIFTY,11-Jan-2024,26-Dec-2024,23000.0,1122.7,21647.20,1232.9
10369,10369,NIFTY,11-Jan-2024,26-Dec-2024,18000.0,4494.0,21647.20,126.3
10370,10370,NIFTY,11-Jan-2024,26-Dec-2024,15000.0,7100.0,21647.20,12.7
10371,10371,NIFTY,11-Jan-2024,26-Dec-2024,20000.0,3061.45,21647.20,331.55
10372,10372,NIFTY,11-Jan-2024,26-Dec-2024,16000.0,6355.8,21647.20,25.0
10373,10373,NIFTY,11-Jan-2024,26-Dec-2024,27000.0,145.0,21647.20,4500.0
10374,10374,NIFTY,11-Jan-2024,26-Dec-2024,24000.0,686.0,21647.20,1732.65
10375,10375,NIFTY,11-Jan-2024,26-Dec-2024,21000.0,2321.0,21647.20,546.15
10376,10376,NIFTY,11-Jan-2024,26-Jun-2025,21000.0,3199.45,21647.20,3070.85
10377,10377,NIFTY,11-Jan-2024,26-Jun-2025,24000.0,1100.85,21647.20,5875.1
10378,10378,NIFTY,11-Jan-2024,26-Jun-2025,25000.0,945.65,21647.20,6576.35
10379,10379,NIFTY,11-Jan-2024,26-Jun-2025,23000.0,2003.65,21647.20,1170.0
10380,10380,NIFTY,11-Jan-2024,26-Jun-2025,22000.0,2088.15,21647.20,3957.4
10381,10381,NIFTY,11-Jan-2024,26-Jun-2025,20000.0,3180.85,21647.20,305.2
10382,10382,NIFTY,11-Jan-2024,26-Jun-2025,18000.0,3934.0,21647.20,3586.15
10383,10383,NIFTY,11-Jan-2024,26-Jun-2025,17000.0,4165.5,21647.20,3497.35
10384,10384,NIFTY,11-Jan-2024,26-Jun-2025,19000.0,3077.9,21647.20,3210.95
10385,10385,NIFTY,11-Jan-2024,26-Jun-2025,26000.0,811.85,21647.20,7299.0
